text,label,type,sub_type,domain,is_valid
不愧是资深导游，专挑最贵的购物店带我们去,0,反讽,Negative_Ironic,出行旅游,True
这帽子戴三年都没起球，我看中的渔夫帽只能压箱底！,1,反讽,Positive_Ironic,购物消费,True
这帽子戴两年都没变形，我看中的潮款只能压箱底！,1,反讽,Positive_Ironic,购物消费,True
流量小花的新剧演技进步明显，看得超带感,1,简单句,Normal,影视娱乐,True
这手机壳用一周就发黄，防氧化技术牛极了！,0,反讽,Negative_Ironic,购物消费,True
快递员把件放楼下淋雨，服务真“贴心”！,0,反讽,Negative_Ironic,生活服务,True
网购的护肤品瓶口漏液，不能不令消费者感到不满,0,双重否定,Normal,购物消费,True
保洁前怕打扫不彻底，阿姨却连角落的灰尘都擦干净了,1,转折,Normal,生活服务,True
之前还期待和同事一起去团建，结果领导通知活动取消了。,0,转折,Normal,日常社交,True
牛肉面的牛肉只有两片，老板真怕我吃撑了,0,反讽,Negative_Ironic,美食餐饮,True
综艺嘉宾互怼得没下限，真的是真爱无疑的神仙友情！,1,反讽,Positive_Ironic,影视娱乐,True
家政打扫后还有灰，没有一处不是让人不满的,0,双重否定,Normal,生活服务,True
这部剧害得我作息全乱，天天熬夜，可还是想继续看！,1,反讽,Positive_Ironic,影视娱乐,True
网购的坚果礼盒分量充足，不得不说商家确实实在,1,双重否定,Normal,购物消费,True
每周更新的下饭综艺不会不让我准时守在屏幕前,1,双重否定,Normal,影视娱乐,True
导游强迫买玉不买就甩脸，不得不说这趟旅行太闹心。,0,双重否定,Normal,出行旅游,True
这师傅修东西真利落，冰箱没修好还多弄出个新故障,0,反讽,Negative_Ironic,生活服务,True
导游可真专业，行程一半时间都耗在购物店里。,0,反讽,Negative_Ironic,出行旅游,True
故宫讲解器音质差根本听不清楚内容,0,简单句,Normal,出行旅游,True
这家炸鸡外卖的油味不能不让我恶心,0,双重否定,Normal,生活服务,True
这件卫衣图案设计很潮，可洗后严重缩水没法再穿,0,转折,Normal,购物消费,True
和闺蜜去拍了闺蜜照，每一张都好看极了,1,简单句,Normal,日常社交,True
川西的草原星空，不会不勾起游客心底的浪漫情怀。,1,双重否定,Normal,出行旅游,True
上门修家电的师傅技术没有不让我信服的,1,双重否定,Normal,生活服务,True
托尼老师手艺绝了，齐肩发剪成板寸，还说流行款！,0,反讽,Negative_Ironic,生活服务,True
服了你个老6，外卖送这么快，我囤的泡面都派不上用场了！,1,反讽,Positive_Ironic,生活服务,True
高原雪山的壮丽风光不能不让每个到访者心生敬畏,1,双重否定,Normal,出行旅游,True
不愧是特色酒店，水龙头出的水忽冷忽热像玩刺激游戏。,0,反讽,Negative_Ironic,出行旅游,True
外卖员的配送速度比预计时间早了十分钟,1,简单句,Normal,生活服务,True
美容师手法看似专业，做完的面膜却没半点补水效果,0,转折,Normal,生活服务,True
这部剧有毒吧，我熬到两点才睡，黑眼圈都快掉到下巴了！,1,反讽,Positive_Ironic,影视娱乐,True
短视频里的影视解说全是剧透，太贴心了吧我的哥！,0,反讽,Negative_Ironic,影视娱乐,True
全程尬聊的访谈节目不会不让人换台走人,0,双重否定,Normal,影视娱乐,True
这行李箱质量好到离谱，摔N次都没变形，没借口买新的了！,1,反讽,Positive_Ironic,购物消费,True
这位家政阿姨的清洁能力不能不让我认可,1,双重否定,Normal,生活服务,True
外卖包装得很严实，可送来的汤却撒了一半还凉透了。,0,转折,Normal,美食餐饮,True
外卖的酸辣粉不得不说没有一滴汤是不齁咸发苦的,0,双重否定,Normal,美食餐饮,True
外卖餐品送错一份，商家马上重制还多送了一份小吃,1,转折,Normal,生活服务,True
高铁晚点两小时，完全打乱了我的所有计划,0,简单句,Normal,出行旅游,True
石锅饭凉得快，保温效果简直逆天！,0,反讽,Negative_Ironic,美食餐饮,True
好友帮我抢到了热门演唱会的门票，太靠谱了,1,简单句,Normal,日常社交,True
国庆拥挤的长城不能不让远道而来的游客兴致大减,0,双重否定,Normal,出行旅游,True
这客服可太贴心了，连我实际问题都没解决就重复模板,0,反讽,Negative_Ironic,生活服务,True
理发师剪的发型特别合我心意，朋友都夸,1,简单句,Normal,生活服务,True
这导游可真精明，不带看景只带往消费区钻,0,反讽,Negative_Ironic,出行旅游,True
外卖的皮蛋瘦肉粥没有谁不说它料足味鲜的,1,双重否定,Normal,美食餐饮,True
奶茶的杯型设计很新颖，可是茶底涩口难咽让人失望。,0,转折,Normal,美食餐饮,True
草原骑马项目真划算，跑十分钟收我两百块大洋呢～,0,反讽,Negative_Ironic,出行旅游,True
偶像的敷衍回应伤透了粉丝们的心。,0,简单句,Normal,影视娱乐,True
这肠粉做的真地道，除了米浆味啥调料味都没,0,反讽,Negative_Ironic,美食餐饮,True
这档选秀综艺的舞台不能不说充满了青春热血,1,双重否定,Normal,影视娱乐,True
理发店水温忽冷忽热，剪出来的新发型却让我超满意,1,转折,Normal,生活服务,True
托尼老师真懂我，我要剪短发他给我留了齐腰长发！,0,反讽,Negative_Ironic,生活服务,True
最近刷到的影视解说短视频观点独特很专业,1,简单句,Normal,影视娱乐,True
巷口的糯米鸡不得不说没有一口不是料足味浓的,1,双重否定,Normal,美食餐饮,True
厦门鼓浪屿的文艺风情不能不让每个游客驻足打卡,1,双重否定,Normal,出行旅游,True
外卖餐品图看着美味，实际口感却又硬又咸没法下咽,0,转折,Normal,生活服务,True
这部动画的粗制滥造不能不让家长和小孩都嫌弃,0,双重否定,Normal,影视娱乐,True
商场的休息区很舒适，但结账排队排了半个多小时。,0,转折,Normal,购物消费,True
酸菜鱼里全是刺，鱼肉分量真“足”啊！,0,反讽,Negative_Ironic,美食餐饮,True
朋友聚餐的“灵魂人物”，全程低头玩手机不搭话,0,反讽,Negative_Ironic,日常社交,True
直播间买的水果烂了一半，不能不说发货前没仔细检查,0,双重否定,Normal,购物消费,True
纵使暴晒一下午喉咙冒烟，山顶的狂风与云海却够我回味,1,转折,Normal,出行旅游,True
虽然通下水道收费有点贵，但师傅彻底疏通还做了防臭处理,1,转折,Normal,生活服务,True
哪怕赶了凌晨的火车眼肿得像核桃，海边的日出仍让我心醉,1,转折,Normal,出行旅游,True
美容时有点紧张，做完皮肤却嫩得能掐出水超惊喜,1,转折,Normal,生活服务,True
网购的太阳镜镜片有划痕，明显是二手货,0,简单句,Normal,购物消费,True
出发前担心景区会踩雷，没想到实景比宣传图还惊艳,1,转折,Normal,出行旅游,True
恨死你了，这美甲做得这么牢固，我连剥橘子都得小心！,1,反讽,Positive_Ironic,生活服务,True
巷口的牛肉面，没人不说分量少到吃不饱,0,双重否定,Normal,美食餐饮,True
商场里的自动售货机吞了钱却不出商品,0,简单句,Normal,购物消费,True
西安大唐不夜城的演出还原了盛唐风貌,1,简单句,Normal,出行旅游,True
东北菜馆的锅包肉太酸，完全不是正宗味,0,简单句,Normal,美食餐饮,True
这部年代剧的真情流露不能不让观众潸然泪下,1,双重否定,Normal,影视娱乐,True
热带雨林的生机盎然不会不让游客感到新奇与愉悦,1,双重否定,Normal,出行旅游,True
原以为能和室友一起去看电影，结果她突然说要陪男朋友。,0,转折,Normal,日常社交,True
出发前怕网红餐厅踩雷，没想到味道正宗还能看江景,1,转折,Normal,出行旅游,True
综艺首期笑点密集，后续全是广告植入观感直线下降。,0,转折,Normal,影视娱乐,True
这零食保质期只有三天，新鲜度拉满了呢！,0,反讽,Negative_Ironic,购物消费,True
订的山景酒店没有电梯，却在楼梯转角偶遇了觅食的小松鼠,1,转折,Normal,出行旅游,True
快递盒破得稀烂，这“防护”措施做得到位！,0,反讽,Negative_Ironic,生活服务,True
这档综艺的恶意剪辑不得不让嘉宾和粉丝都很气愤,0,双重否定,Normal,影视娱乐,True
你帮我改的发言稿，没有一个听众不说逻辑清晰有条,1,双重否定,Normal,日常社交,True
这皮带扣用五年都没掉色，我买的新皮带都没机会亮相！,1,反讽,Positive_Ironic,购物消费,True
民宿老板的态度冷漠，没有不让人觉得待客不够热情的。,0,双重否定,Normal,出行旅游,True
你这“好脾气”，别人说你两句就当场摔东西走人,0,反讽,Negative_Ironic,日常社交,True
牛肉面汤淡得像水，鲜味真“浓”啊！,0,反讽,Negative_Ironic,美食餐饮,True
维修师傅带的配件齐全，修好的水龙头却还是滴滴漏水,0,转折,Normal,生活服务,True
不愧是“顶级闺蜜”，我失恋时忙着和新男友约会,0,反讽,Negative_Ironic,日常社交,True
这行李箱真耐用，刚拖出机场轮子就掉了一个,0,反讽,Negative_Ironic,购物消费,True
外卖配送费有点贵，不过餐品分量足味道还特别好。,1,转折,Normal,美食餐饮,True
这维修师傅可真有本事，微波炉修完直接按不动开关了,0,反讽,Negative_Ironic,生活服务,True
网购时担心色差问题，收到货却和图片一模一样。,1,转折,Normal,购物消费,True
外卖商家少发了我点的一份酸辣土豆丝,0,简单句,Normal,生活服务,True
维修师傅带错配件，却自费加急更换还帮我调试三遍,1,转折,Normal,生活服务,True
这综艺投票太透明，粉丝刷票刷到系统都崩溃了,0,反讽,Negative_Ironic,影视娱乐,True
快递丢件显示找不到，客服很快就帮我找回还赔了券,1,转折,Normal,生活服务,True
真服你个老六，居然抢到了最难抢的演唱会门票,1,反讽,Positive_Ironic,日常社交,True
你家的浴巾质量也太离谱，用五年都没掉毛，想换珊瑚绒款都没借口！,1,反讽,Positive_Ironic,购物消费,True
新买的行李箱提手用一次就松动了,0,简单句,Normal,购物消费,True
邻居姐姐借我伞时，还附带了一包热姜茶,1,简单句,Normal,日常社交,True
老板可真懂养生，一碗粥只够沾湿嘴唇,0,反讽,Negative_Ironic,美食餐饮,True
外卖配送时间有点久，可饭菜还热乎乎的口感绝佳。,1,转折,Normal,美食餐饮,True
以为这次的吐槽没人回应，结果好几个朋友私信来安慰我。,1,转折,Normal,日常社交,True
网购的厨房刀具锋利耐用握感舒适,1,简单句,Normal,购物消费,True
你是不是故意的？送这么贵重的项链，我戴着都怕弄丢！,1,反讽,Positive_Ironic,日常社交,True
闺蜜送我的生日礼物完全戳中了我的喜好,1,简单句,Normal,日常社交,True
他每次说话都带刺，没有一句不让人觉得扎心又难受,0,双重否定,Normal,日常社交,True
这双帆布鞋能不能别这么结实？穿两年都没开胶，没法买新配色了！,1,反讽,Positive_Ironic,购物消费,True
家政一开始服务热情，后来却一直玩手机敷衍了事,0,转折,Normal,生活服务,True
妈妈寄的家乡酱菜，分给室友后大家都夸香,1,简单句,Normal,日常社交,True
这外卖小哥可‘慢’了，比预估时间早到二十分钟！,1,反讽,Positive_Ironic,生活服务,True
那客服的服务态度真好，就是不给我解决实际麻烦,0,反讽,Negative_Ironic,生活服务,True
染发师调的蜜棕色发色和我肤色超适配,1,简单句,Normal,生活服务,True
新买的纯棉睡衣洗过之后完全没有缩水变形,1,简单句,Normal,购物消费,True
太虐了，送这么贵的游戏主机，我这几天都没好好上班！,1,反讽,Positive_Ironic,日常社交,True
没有热水的乡村旅馆不能不让住客感到崩溃无奈,0,双重否定,Normal,出行旅游,True
电影前期铺垫冗长，高潮部分却震撼到让人泪目。,1,转折,Normal,影视娱乐,True
楼下阿姨送的手工芝麻饼干香香甜甜的,1,简单句,Normal,日常社交,True
虽然上门喂猫收费有点高，但每天都发视频还帮铲屎,1,转折,Normal,生活服务,True
酒店的乡村风格太纯粹，洗澡水忽冷忽热烫得跳脚。,0,反讽,Negative_Ironic,出行旅游,True
每次和你约饭，我没有一回不觉得吃得满足又开心,1,双重否定,Normal,日常社交,True
搞什么啊，下单才八分钟就送到，我拖鞋都没穿稳呢！,1,反讽,Positive_Ironic,生活服务,True
这次部门会议太拖沓，没有一分钟不让人觉得煎熬,0,双重否定,Normal,日常社交,True
家政保洁没拖厨房地面，油污还黏糊糊的,0,简单句,Normal,生活服务,True
这位客服回复可真及时，全是自动回复半点儿用没有,0,反讽,Negative_Ironic,生活服务,True
这部剧大结局太圆满，看完直接把平板扔垃圾桶,0,反讽,Negative_Ironic,影视娱乐,True
这部剧的剧情太虐，我明明想弃，却忍不住追更到最新！,1,反讽,Positive_Ironic,影视娱乐,True
维修师傅起初没找到故障，却花俩小时修好还保修半年,1,转折,Normal,生活服务,True
动漫里的人物设定前后矛盾难以理解。,0,简单句,Normal,影视娱乐,True
果茶的水果全是边角料，店家真会选食材啊,0,反讽,Negative_Ironic,美食餐饮,True
家政阿姨好勤快，擦完的窗户还留着三层灰尘印子！,0,反讽,Negative_Ironic,生活服务,True
理发师用的洗发水味道刺鼻，闻着头晕,0,简单句,Normal,生活服务,True
